171,（が）狂う,くるう,"①phát điên, phát cuồng vì điều gì　（恋に、ギャンブルに）
②cảm giác kì lạ, khác lạ (勘が狂う、気が狂う、)
③sai, không chính xác (予定、順番、ペース、手元、時間)",
172,（が）照れる,てれる,"xấu hổ, nhút nhát (chỉ dùng trong trường hợp mắc cỡ, e thẹn)",
,照れくさい,てれくさい,"Lúng túng, vụng, ngượng ngịu ",
,照れ屋,てれや,Người rụt rè ,
,見っともない,みっともない,"xấu hổ (chỉ dùng trong trường hợp xấu hổ trước sự yếu kém, lỗi lầm của mình)",
,恥ずかしい,はずかしい,xấu hổ (dùng trong cả 2 trường hợp xấu hổ nêu trên),
173,を省みる,かえりみる,ngẫm nghĩ lại (=反省),
174,を顧みる,かえりみる,"hồi tưởng lại (青春時代を), nhìn lại (=振り向く), cân nhắc, suy nghĩ",
,を回顧する,かいこ,hồi tưởng lại,
175,を心掛ける,こころがける,"phấn đấu, cố gắng cho thói quen tốt(倹約, 早寝早起き、安全運転、整理整頓、)",
176,を試みる,こころみる,thử (説得、抵抗、脱出、新しい方法、),
177,を案じる,あんじる,"lo lắng, lo sợ (=心配する)",
178,が染みる,しみる,"ngấm, thấm, ám mùi, dính (タバコの匂い、味、)",
179,（が）にじむ,,"①thấm ra ngoài,lem ra (インク、血)
②hình ảnh bị nhòe (町の明かり)　
③ra mồ hôi, chảy nước mắt (汗が、涙が)
④bộc lộ, toát lên (怒り、筆者の教養)",
180,(が)ぼやける,,"mờ nhạt. phai nhạt (視界 tầm nhìn, 記憶、目の前、)",
181,が弱る,よわる,"①sức khỏe trở nên yếu (足腰、体)
②gay go, khó khăn （終電に乗り遅れ、弱ってしまった）",
182,が老ける,ふける,"già dặn, chững chạc (không dùng để nói tuổi già)",
,が老いる,おいる,trở nên già,
183,が凍える,こごえる,"đóng băng, đông cứng, dùng để ví von cơ thể khi bị lạnh (手、体)",
184,（が）かなう,,trở thành sự thật (夢、願い),
185,（を）かなえる,,biến...thành hiện thực(夢、願い),
186,を懸ける,かける,đánh cược (命、勝負、),
,命がけ,いのちがけ,đánh cược mạng sống,
,を賭ける,かける,đánh cược (金、昼ご飯、。。。)（ギャンブル/競馬/賭け事。。。に）,
187,（を）よす,,"dừng lại, đừng làm thế nữa, thiên về dừng lại thì tốt hơn (よしなさい！nên dừng lại đi、よせ dừng lại đi！)",
,（を）やめる,,"dừng lại, từ bỏ",
188,を交わす,かわす,"trao đổi(言葉、握手、視線 ánh mắt, cái nhìn、約束、契約　)",
,さかずきを交わす,,"①uống rượu giao bôi (đám cưới), uống rượu kết nghĩa　(さかずき chén rượu)
②làm cho mối quan hệ thân thiết hơn",
189,（が）賑わう,にぎわう,"trở nên náo nhiệt, sôi động",
190,(を)受け入れる,うけいれる,"chấp nhận, tiếp nhận(難民、提案、要求)",
191,頑丈な,がんじょう,"bền vững, chắc chắn(家、ドア、体つき body)",
192,柔軟な,じゅうなん,mềm dẽo(体、考え、姿勢、),
,柔軟体操,たいそう,thể dục uốn dẽo,
,柔軟剤,じゅうなんざい,nước xả làm mềm vải,
,柔軟性,じゅうなんせい,tính mềm dẽo,
193,平らな,たいら,bằng phẳng、không lồi lõm　(道、石の表面、),
,平たい,ひらたい,bằng phẳng、không lồi lõm　(皿、水盤),
,平べったい,ひらべったい,bằng phẳng、không lồi lõm　（鼻、胸）,
194,平行な,へいこう,"song hành, song song
話し合いは平行線を辿った（たどる）：sự thảo luận cứ song song, không đạt được kết quả",
,が平行する,,"cùng lúc, tiến hành song song (二つの試合が平行して行われる)",
195,手近な,てぢか,"quen thuộc, gần tầm tay (材料、所、例、)",
,手近に置く,,để trong tầm tay,
196,渋い,しぶい,"① chát （柿、お茶、）
② nhã nhặn, tinh tế(渋い色)＝落ち着いた
③ khuôn mặt cau có(渋い顔)
④ không trôi chảy, không thuận lợi(支払いが渋い)",
197,香ばしい,こうばしい,thơm ngát(匂い、お茶、コーヒー),
198,華やかな,はなやか,"rực rỡ, hào hoa(雰囲気、ステージ　buổi biễu diễn, 生涯　しょうがい, 衣装, パーティー)",
199,盛大な,せいだい,"hoành tráng , quy mô lớn (拍手、激励会 げきれいかい　lễ xuất quân、式典、)",
200,鮮やかな,あざやか,"①đẹp rực rỡ, rõ ràng(色、画像,記憶,)
②tuyệt vời　(手品　てじな　ảo thuật, 手並み てなみ kĩ năng)",
201,滑らか,なめらか,"① mềm mại, mịn màng(肌, 布)＝すべすべ
② trôi chảy(英語が滑らかだ)＝ぺらぺら",
202,平凡な,へいぼん,"bình thường, không khác biệt, không nổi bật(人間、人生、生活、成績、作品、。。。)",
,非凡な,ひぼん,khác thường(才能),
203,素朴な,そぼく,"①giữ nguyên bản sắc ban đầu (人柄,青年 tuổi thanh niên,気風 phong cách, 料理、)
② đơn giản, cơ bản （素朴な質問）",
,質素,しっそ,"giản dị, thanh đạm  (lối sống, phong cách)",
,地味,じみ,"đơn giản, không nổi bật (màu sắc, hoa văn, thiết kế)",
204,精密な,せいみつ,"chính xác, tỉ mỉ",
,精密機械,せいみつきかい,máy móc có thể gia công chính xác、tinh xảo,
,精巧,せいこう,tinh xảo,
,精密検査,せいみつけんさ,kiểm tra tỉ mỉ,
,綿密,めんみつ,cẩn thận; tỉ mỉ; chi tiết; kỹ lưỡng,
205,極端な,きょくたん,cực đoan、nhất quyết cho là như thế　（意見、思考、例、話）,
,両極端,りょうきょくたん,"2 thái cực, vấn đề chia thành 2 phía hoàn toàn đối nghịch nhau",
206,猛烈な,もうれつ,"mãnh liệt, hung tợn (～嵐　あらし bão tố、～に忙しくなる)",
,強烈,きょうれつ,quyết liệt; mạnh; mạnh mẽ　（力、作用、刺激、個性、）,
207,厳重な,げんじゅう,"nghiêm trọng, nghiêm ngặt (保管する、注意する、取り締まる kiểm soát 、。。。)",
208,十分な,じゅうぶん,"đầy đủ, toàn vẹn (睡眠、栄養、)",
,不十分,ふじゅうぶん,"không đầy đủ, thiếu",
209,大幅な,おおはば,"khá nhiều, khá lớn (値上げ、変更)",
,小幅,こはば,"nhỏ, ít",
210,膨大な,ぼうだい,"lớn lên, to ra, sự phình to ra (量、エネルギー、資金、資料、データ、損害)",
,莫大な,ばくだい,to lớn (費用、遺産、賞金),
,多大な,ただい,"to lớn, nhiều",
,おびただしい,,"to lớn, nhiều",
211,乏しい,とぼしい,"ít ỏi, thiếu thốn (地下資源、経験、資金、知識、才能、)",
,豊かな,ゆたか,"giàu có, phong phú",
,富む,とむ,"giàu có, phong phú",
212,僅かな,わずか,"dùng trong những thứ thiên về cân, đo, đong, đếm
①nhỏ, ít, có thể đứng một mình không cần số từ (距離、わずかずつ、)
②chỉ (わずか５歳、わずか１割)",
,残りわずか,,chỉ còn một ít (còn cái gì thì tùy vào câu phía trước để suy đoán),
213,微かな,かすか,"mờ nhạt, không rõ ràng、không đếm được,thuộc về cảm nhận (音、匂い、光、記憶、息)
dùng trong những thứ thiên về cảm giác, cảm nhận của các giác quan như mắt, mũi, miệng, tai, tay",
,うっすら,,"mờ nhạt, không rõ ràng (光)",
,ほのか,,"mờ nhạt, không rõ ràng　（光・色・香り・息・意識）",
214,微妙な,びみょう,"sao sao đó, không rõ ràng, khó diễn đạt về cảm giác, cảm nhận (ニュアンス sắc thái,)",
215,急激な,きゅうげき,"đột ngột, nhanh chóng, nói về mức độ thay đổi lớn (変化、急激に上昇する) ",
216,急速な,きゅうそく,"đột ngột, nhanh chóng, nói về thời gian thay đổi nhanh (急激冷凍、発展) ",
217,強硬な,きょうこう,"mạnh mẽ, quyết liệt (態度、強硬に反対する)",
,強硬採決,さいけつ,bỏ phiếu một cách quyết liệt,
,強硬突破,とっぱ,đột phá mạnh mẽ,
218,余計な,よけい,"① dư thừa, hầu như không có giá trị sử dụng, quá mức cần thiết (余計なもの đồ vật không cần thiết, 余計な心配、余計に注文する)
② phần thừa ra, phần dư ra (VD cho vào hộp ko hết còn dư ra, thời gian làm thêm giờ)
③よけい見たくなる(bị cấm nhìn nhưng lại càng muốn nhìn)",
,余計なお世話,よけいなおせわ,chăm sóc thái quá,
,余裕,よゆう,dư thừa (vẫn có gía trị sử dụng、bỏ quả táo vào hộp còn dư chỗ trống),
,余分,よぶん,dư ra (bỏ quả táo vào hộp còn dư quả táo),
219,不審な,ふしん,"đáng ngờ, đáng nghi",
,不審人物,ふしんじんぶつ,nhân vật khả nghi,
,不審者,ふしんしゃ,người tình nghi,
,挙動不審,きょどうふしん,hành vi khả nghi,
,不審を抱く,いだく,"có sự nghi ngờ, ôm ấp sự nghi ngờ trong đầu",
220,公式な,こうしき,chính thức,
,公式見解,こうしきけんかい,"quan điểm, cách đánh giá chính thức",
,公式訪問,こうしきほうもん,chuyến thăm chính thức,
,公式文書,こうしきぶんしょ,văn bản chính thức,
,非公式な/の,ひこうしき,không chính thức,
,正式な/の,せいしき,chính thức,
,数学の公式,すうがくのこうしき,công thức số học,
221,正当な,せいとう,"chính đáng, đúng đắn （権利、報酬　ほうしゅう　thù lao、正当に評価される）",
,正当性,せいとうせい,"tính chính đáng, tính đúng đắn",
,正当化する,せいとうか,"Sự biện hộ, cho là mình đúng",
,威張る,いばる,"cho mình ở vị trí bề trên, ngạo mạn, hống hách",
,不当,ふとう,không hợp lý; không thỏa đáng　（差別、解雇、要求、）,
222,正常な,せいじょう,"bình thường (hành động, phát triển, tình trạng)(血圧、脈拍 みゃくはく nhịp đập mạch máu )
正常に戻る trở về bình thường",
,異常な,いじょう,bất thường,
223,完璧な,かんぺき,hoàn hảo (演技、),
,完璧無欠,かんぺきむけつ,hoàn hảo không có khuyết điểm,
,こなす,,làm từ đầu đến cuối,
224,簡潔な,かんけつ,"thanh khiết, ngắn gọn (文章、表現、言い方)",
,冗長な,じょうちょう,"dài dòng, rườm rà",
,冗漫な,じょうまん,"dài dòng, rườm rà",
225,明白な,めいはく,"minh bạch, trắng đen, đúng sai rõ ràng (事実、証拠、)",
,明らかな,あきらか,rõ ràng （光線) thường dùng với động từ để diễn tả làm sáng tỏ vấn đề,
,明瞭な,めいりょう,"rõ ràng, dễ nhận biết, dễ phán đoán (発音、記載, 話し方) ",
,明朗,めいろう,"sáng sủa, tươi vui",
226,客観的な,きゃっかんてき,một cách khách quan (事実、意見、に考える、に述べる),
,主観的な,しゅかんてき,một cách chủ quan,
,客観性,きゃっかんせい,tính khách quan,
,客観視する,きゃっかんし,nhìn nhận khách quan,
227,えん曲な,えんきょく,"quanh co, vòng vo (に断る từ chối một cách vòng vo、)",
,えん曲表現,えんきょくひょうげん,"biểu hiện vòng vo, nói giảm, nói tránh",
,遠回しな,とおまわし,vòng vo,
228,不可欠な,ふかけつ,không thể thiếu (不可欠な資質、),
,必要不可欠,ひつようふかけつ,cần thiết không thể thiếu,
229,有利な,ゆうり,"có lợi, thuận lợi (有利な条件、有利に có lợi cho việc gì)",
,不利な,ふり,bất lợi,
230,有望な,ゆうぼう,có triển vọng,
,前途有望,ぜんとゆうぼう,tiền đồ triển vọng(前途有望な青年),
231,待ち遠しい,まちどおしい,"mong ngóng, trông chờ(~日が待ち遠しい trông mong cái ngày mà ～)",
,お待ち遠様,おまちどおさま,xin lỗi đã để anh chờ,
232,喜ばしい,よろこばしい,hạnh phúc,
,嘆かわしい,なげかわしい,"buồn bã, chán nản",
233,望ましい,のぞましい,hy vọng、mong muốn đối phương làm theo,
234,疑わしい,うたがわしい,"nghi ngờ, kì lạ、luôn nghĩ là không phải như thế",
,怪しい,あやしい,"đáng nghi, nghi ngờ, thiên về cảm giác nguy hiểm, lo lắng, bất an",
,不審な,ふしん,đáng nghi,
,不確かな,ふたしか,không xác thực (情報、話、),
,罰する,ばっする,"xử phạt,bắt tội",
235,楽観的な,らっかんてき,một cách lạc quan (性格、見方、考え、),
,悲観的な,ひかんてき,bi quan,
,が楽観する,,"lạc quan, sự lạc quan",
236,くすぐったい,,"① nhột
② xấu hổ　(みんなの前で褒められ)",
237,だるい,,"uể oải, mệt mỏi (足、腕)",
,気だるい,けだるい,cảm thấy mệt mỏi,
238,憂鬱な,ゆううつ,"u sầu, chán nản (bị công bố lỗi vi phạm, 季節 mùa không hợp với cơ thể)",
239,勤勉な,きんべん,"cần cù, siêng năng (勤勉に働く、努力、勤勉な人)",
